Año,Trimestre,Provincia,Velocidad (Mbps),Accesos
2023,2,Tucuman,20.5,8306
2023,2,Tucuman,25.0,514
2023,2,Tucuman,25.1,84
2023,2,Tucuman,27.0,1
2023,2,Tucuman,31.0,983
2023,2,Tucuman,36.0,12
2023,2,Tucuman,41.0,2
2023,2,Tucuman,50.1,80426
2023,2,Tucuman,61.0,1
2023,2,Tucuman,91.0,1
2023,2,Tucuman,100.1,75387
2023,2,Tucuman,165.0,1
2023,2,Tucuman,203.0,3
2023,2,Tucuman,320.0,41670
2023,2,Tucuman,512.0,2841
2023,2,Tucuman,640.0,1654
2023,2,Tucuman,700.0,5
2023,2,Tucuman,1024.0,148
2023,3,Buenos Aires,0.256,122762
2023,3,Buenos Aires,0.375,19
2023,3,Buenos Aires,0.512,27234
2023,3,Buenos Aires,0.75,187
2023,3,Buenos Aires,1.0,4611
2023,3,Buenos Aires,1.2,20209
2023,3,Buenos Aires,2.0,141
2023,3,Buenos Aires,2.2,21278
2023,3,Buenos Aires,6.7,26
2023,3,Buenos Aires,3.2,50596
2023,3,Buenos Aires,4.0,41735
2023,3,Buenos Aires,4.5,13518
2023,3,Buenos Aires,5.0,82
2023,3,Buenos Aires,6.0,28937
2023,3,Buenos Aires,6.4,85697
2023,3,Buenos Aires,7.5,9476
2023,3,Buenos Aires,8.0,985
2023,3,Buenos Aires,9.0,64724
2023,3,Buenos Aires,10.0,653
2023,3,Buenos Aires,10.1,165472
2023,3,Buenos Aires,12.0,10
2023,3,Buenos Aires,12.3,24060
2023,3,Buenos Aires,14.0,223
2023,3,Buenos Aires,15.0,147
2023,3,Buenos Aires,16.0,96176
2023,3,Buenos Aires,17.0,266
2023,3,Buenos Aires,18.0,2
2023,3,Buenos Aires,19.0,1021
2023,3,Buenos Aires,20.5,124171
2023,3,Buenos Aires,22.0,3
2023,3,Buenos Aires,23.0,1
2023,3,Buenos Aires,24.0,20
2023,3,Buenos Aires,25.0,110
2023,3,Buenos Aires,25.1,48588
2023,3,Buenos Aires,31.0,782500
2023,3,Buenos Aires,32.0,1611
2023,3,Buenos Aires,34.0,16
2023,3,Buenos Aires,35.0,1
2023,3,Buenos Aires,36.0,1365
2023,3,Buenos Aires,37.0,30
2023,3,Buenos Aires,41.0,5343
2023,3,Buenos Aires,45.0,9
2023,3,Buenos Aires,49.0,777
2023,3,Buenos Aires,50.0,1
2023,3,Buenos Aires,50.1,473258
2023,3,Buenos Aires,50.25,1
2023,3,Buenos Aires,56.0,256
2023,3,Buenos Aires,59.0,1
2023,3,Buenos Aires,60.0,59
2023,3,Buenos Aires,61.0,65468
2023,3,Buenos Aires,62.0,78
2023,3,Buenos Aires,63.0,1
2023,3,Buenos Aires,66.0,90
2023,3,Buenos Aires,71.0,7050
2023,3,Buenos Aires,77.0,1677
2023,3,Buenos Aires,80.0,2
2023,3,Buenos Aires,81.0,8340
2023,3,Buenos Aires,82.0,1
2023,3,Buenos Aires,90.0,16
2023,3,Buenos Aires,91.0,3
2023,3,Buenos Aires,95.0,3
2023,3,Buenos Aires,100.1,828830
2023,3,Buenos Aires,109.0,14
2023,3,Buenos Aires,122.0,483
2023,3,Buenos Aires,126.0,2
2023,3,Buenos Aires,127.0,1
2023,3,Buenos Aires,155.0,500206
2023,3,Buenos Aires,160.0,1
2023,3,Buenos Aires,164.0,1213
2023,3,Buenos Aires,203.0,8094
2023,3,Buenos Aires,212.0,3
2023,3,Buenos Aires,220.0,1
2023,3,Buenos Aires,246.0,938
2023,3,Buenos Aires,250.0,41
2023,3,Buenos Aires,256.0,238
2023,3,Buenos Aires,270.0,14
2023,3,Buenos Aires,320.0,1075229
2023,3,Buenos Aires,325.0,27
2023,3,Buenos Aires,350.0,4
2023,3,Buenos Aires,450.0,935
2023,3,Buenos Aires,500.0,5
2023,3,Buenos Aires,512.0,161518
2023,3,Buenos Aires,520.0,647
2023,3,Buenos Aires,640.0,6894
2023,3,Buenos Aires,850.0,563
2023,3,Buenos Aires,999.0,1
2023,3,Buenos Aires,1024.0,81238
2023,3,Capital Federal,0.375,31
2023,3,Capital Federal,0.512,451
2023,3,Capital Federal,0.75,34
2023,3,Capital Federal,1.0,1307
2023,3,Capital Federal,1.2,3383
2023,3,Capital Federal,2.2,271
2023,3,Capital Federal,3.2,3040
2023,3,Capital Federal,4.0,11975
2023,3,Capital Federal,4.5,994
2023,3,Capital Federal,6.0,3564
2023,3,Capital Federal,6.4,8245
2023,3,Capital Federal,7.5,7
2023,3,Capital Federal,9.0,16651
2023,3,Capital Federal,10.0,3
2023,3,Capital Federal,10.1,34238
2023,3,Capital Federal,12.0,5
2023,3,Capital Federal,12.3,11
2023,3,Capital Federal,16.0,29266
2023,3,Capital Federal,17.0,5
2023,3,Capital Federal,20.5,4774
2023,3,Capital Federal,22.0,1
2023,3,Capital Federal,25.1,591
2023,3,Capital Federal,31.0,58484
2023,3,Capital Federal,36.0,9
2023,3,Capital Federal,40.0,30
2023,3,Capital Federal,41.0,122
2023,3,Capital Federal,50.1,60721
2023,3,Capital Federal,56.0,1
2023,3,Capital Federal,61.0,14892
2023,3,Capital Federal,67.0,1
2023,3,Capital Federal,71.0,15
2023,3,Capital Federal,77.0,1115
2023,3,Capital Federal,81.0,8
2023,3,Capital Federal,100.1,366457
2023,3,Capital Federal,120.0,1
2023,3,Capital Federal,122.0,27
2023,3,Capital Federal,126.0,5
2023,3,Capital Federal,131.0,1
2023,3,Capital Federal,155.0,150936
2023,3,Capital Federal,164.0,5
2023,3,Capital Federal,203.0,3244
2023,3,Capital Federal,225.0,1
2023,3,Capital Federal,234.0,1
2023,3,Capital Federal,256.0,1438
2023,3,Capital Federal,300.0,1
2023,3,Capital Federal,320.0,556665
2023,3,Capital Federal,330.0,2
2023,3,Capital Federal,450.0,3
2023,3,Capital Federal,512.0,98408
2023,3,Capital Federal,640.0,222
2023,3,Capital Federal,768.0,1
2023,3,Capital Federal,850.0,1
2023,3,Capital Federal,1024.0,36320
2023,3,Catamarca,0.256,92
2023,3,Catamarca,0.512,34
2023,3,Catamarca,0.75,37
2023,3,Catamarca,1.2,224
2023,3,Catamarca,2.2,115
2023,3,Catamarca,3.2,1760
2023,3,Catamarca,6.0,331
2023,3,Catamarca,6.4,988
2023,3,Catamarca,10.1,3893
2023,3,Catamarca,12.3,57
2023,3,Catamarca,16.0,1969
2023,3,Catamarca,20.5,2608
2023,3,Catamarca,25.0,1210
2023,3,Catamarca,25.1,47
2023,3,Catamarca,31.0,867
2023,3,Catamarca,50.1,34483
2023,3,Catamarca,100.1,16632
2023,3,Catamarca,203.0,42
2023,3,Catamarca,320.0,7982
2023,3,Catamarca,512.0,462
2023,3,Catamarca,640.0,517
2023,3,Catamarca,1024.0,5
2023,3,Chaco,0.256,4089
2023,3,Chaco,0.512,234
2023,3,Chaco,0.75,2
2023,3,Chaco,1.2,462
2023,3,Chaco,2.2,780
2023,3,Chaco,3.2,3280
2023,3,Chaco,4.0,167
2023,3,Chaco,4.5,385
2023,3,Chaco,6.0,3772
2023,3,Chaco,6.4,5692
2023,3,Chaco,7.5,442
2023,3,Chaco,9.0,702
2023,3,Chaco,10.0,1
2023,3,Chaco,10.1,11729
2023,3,Chaco,12.3,137
2023,3,Chaco,16.0,3670
2023,3,Chaco,20.5,3088
2023,3,Chaco,25.1,771
2023,3,Chaco,31.0,2210
2023,3,Chaco,36.0,19
2023,3,Chaco,41.0,18
2023,3,Chaco,50.1,30090
2023,3,Chaco,50.25,1
2023,3,Chaco,100.1,42557
2023,3,Chaco,122.0,659
2023,3,Chaco,203.0,1115
2023,3,Chaco,256.0,227
2023,3,Chaco,320.0,23466
2023,3,Chaco,512.0,1957
2023,3,Chaco,640.0,298
2023,3,Chaco,1024.0,126
2023,3,Chubut,0.256,16578
2023,3,Chubut,0.375,8
2023,3,Chubut,0.512,69
2023,3,Chubut,0.75,34
2023,3,Chubut,1.0,836
2023,3,Chubut,1.2,634
2023,3,Chubut,2.2,3198
2023,3,Chubut,3.2,5912
2023,3,Chubut,4.0,11441
2023,3,Chubut,4.5,5325
2023,3,Chubut,6.0,4373
2023,3,Chubut,6.4,14185
2023,3,Chubut,7.5,44
2023,3,Chubut,9.0,12934
2023,3,Chubut,10.0,27
2023,3,Chubut,10.1,17903
2023,3,Chubut,12.0,1
2023,3,Chubut,12.3,8285
2023,3,Chubut,15.0,32
2023,3,Chubut,16.0,13631
2023,3,Chubut,20.5,2445
2023,3,Chubut,25.0,7459
2023,3,Chubut,25.1,5560
2023,3,Chubut,31.0,7578
2023,3,Chubut,41.0,17
2023,3,Chubut,49.0,140
2023,3,Chubut,50.1,28355
2023,3,Chubut,100.1,1014
2023,3,Chubut,203.0,1
2023,3,Chubut,320.0,48
2023,3,Chubut,512.0,1
2023,3,Cordoba,0.256,16934
2023,3,Cordoba,0.375,2
2023,3,Cordoba,0.512,87
2023,3,Cordoba,0.75,10
2023,3,Cordoba,1.0,83
2023,3,Cordoba,1.2,8608
2023,3,Cordoba,2.0,7
2023,3,Cordoba,2.2,7892
2023,3,Cordoba,2.5,21
2023,3,Cordoba,6.7,154
2023,3,Cordoba,3.2,29988
2023,3,Cordoba,3.5,4
2023,3,Cordoba,4.0,4897
2023,3,Cordoba,4.5,11680
2023,3,Cordoba,6.0,8569
2023,3,Cordoba,6.4,63208
2023,3,Cordoba,7.0,7
2023,3,Cordoba,7.5,2654
2023,3,Cordoba,9.0,14055
2023,3,Cordoba,10.0,2317
2023,3,Cordoba,10.1,77224
2023,3,Cordoba,10.6,70
2023,3,Cordoba,12.0,87
2023,3,Cordoba,12.3,9104
2023,3,Cordoba,13.0,10
2023,3,Cordoba,14.0,19
2023,3,Cordoba,15.0,10
2023,3,Cordoba,16.0,21486
2023,3,Cordoba,17.0,134
2023,3,Cordoba,19.0,58
2023,3,Cordoba,20.5,21449
2023,3,Cordoba,21.0,1
2023,3,Cordoba,22.0,3
2023,3,Cordoba,25.0,2
2023,3,Cordoba,25.1,20476
2023,3,Cordoba,25.11,111
2023,3,Cordoba,26.0,31
2023,3,Cordoba,31.0,5562
2023,3,Cordoba,36.0,8
2023,3,Cordoba,41.0,212
2023,3,Cordoba,50.1,222264
2023,3,Cordoba,51.0,23
2023,3,Cordoba,52.0,6
2023,3,Cordoba,61.0,4951
2023,3,Cordoba,71.0,6
2023,3,Cordoba,77.0,340
2023,3,Cordoba,100.1,290685
2023,3,Cordoba,105.0,12
2023,3,Cordoba,122.0,75
2023,3,Cordoba,145.0,1
2023,3,Cordoba,155.0,16
2023,3,Cordoba,203.0,460
2023,3,Cordoba,234.0,1
2023,3,Cordoba,256.0,1
2023,3,Cordoba,320.0,196048
2023,3,Cordoba,512.0,22676
2023,3,Cordoba,520.0,21
2023,3,Cordoba,640.0,2570
2023,3,Cordoba,768.0,1
2023,3,Cordoba,900.0,1
2023,3,Cordoba,1024.0,1942
2023,3,Corrientes,0.256,7976
2023,3,Corrientes,0.512,10
2023,3,Corrientes,0.75,57
2023,3,Corrientes,1.0,118
2023,3,Corrientes,1.2,2867
2023,3,Corrientes,2.2,2959
2023,3,Corrientes,3.2,5843
2023,3,Corrientes,4.0,480
2023,3,Corrientes,4.5,1741
2023,3,Corrientes,6.0,2751
2023,3,Corrientes,6.4,7036
2023,3,Corrientes,9.0,5016
2023,3,Corrientes,10.1,15890
2023,3,Corrientes,12.3,2
2023,3,Corrientes,16.0,1309
2023,3,Corrientes,17.0,1108
2023,3,Corrientes,20.5,3075
2023,3,Corrientes,25.1,1277
2023,3,Corrientes,31.0,3314
2023,3,Corrientes,34.0,1
2023,3,Corrientes,50.1,30280
2023,3,Corrientes,100.1,35317
2023,3,Corrientes,122.0,1060
2023,3,Corrientes,203.0,2097
2023,3,Corrientes,256.0,352
2023,3,Corrientes,320.0,25539
2023,3,Corrientes,512.0,2172
2023,3,Corrientes,1024.0,182
2023,3,Entre Rios,0.375,1
2023,3,Entre Rios,0.512,20
2023,3,Entre Rios,0.75,86
2023,3,Entre Rios,1.0,113
2023,3,Entre Rios,1.2,4397
2023,3,Entre Rios,2.2,4822
2023,3,Entre Rios,3.2,7970
2023,3,Entre Rios,4.0,390
2023,3,Entre Rios,4.5,2529
2023,3,Entre Rios,6.0,6595
2023,3,Entre Rios,6.4,16656
2023,3,Entre Rios,7.5,1138
2023,3,Entre Rios,9.0,2420
2023,3,Entre Rios,10.1,46421
2023,3,Entre Rios,12.3,1639
2023,3,Entre Rios,16.0,5493
2023,3,Entre Rios,17.0,1
2023,3,Entre Rios,19.0,1
2023,3,Entre Rios,20.5,13178
2023,3,Entre Rios,25.0,1
2023,3,Entre Rios,25.1,762
2023,3,Entre Rios,31.0,22196
2023,3,Entre Rios,50.1,36807
2023,3,Entre Rios,61.0,51
2023,3,Entre Rios,100.1,60217
2023,3,Entre Rios,122.0,816
2023,3,Entre Rios,155.0,1
2023,3,Entre Rios,203.0,1755
2023,3,Entre Rios,256.0,147
2023,3,Entre Rios,320.0,51995
2023,3,Entre Rios,512.0,4262
2023,3,Entre Rios,1024.0,413
2023,3,Formosa,0.256,359
2023,3,Formosa,0.375,1
2023,3,Formosa,0.512,49
2023,3,Formosa,0.75,35
2023,3,Formosa,1.2,208
2023,3,Formosa,2.2,1500
2023,3,Formosa,3.2,10152
2023,3,Formosa,4.5,3297
2023,3,Formosa,6.0,1587
2023,3,Formosa,6.4,5383
2023,3,Formosa,7.5,108
2023,3,Formosa,9.0,137
2023,3,Formosa,10.1,11452
2023,3,Formosa,12.3,40
2023,3,Formosa,16.0,1356
2023,3,Formosa,20.5,3649
2023,3,Formosa,25.1,8
2023,3,Formosa,31.0,270
2023,3,Formosa,36.0,2
2023,3,Formosa,41.0,21
2023,3,Formosa,50.1,766
2023,3,Formosa,100.1,9576
2023,3,Formosa,320.0,10587
2023,3,Formosa,512.0,711
2023,3,Formosa,1024.0,60
2023,3,Jujuy,0.256,2028
2023,3,Jujuy,0.512,26
2023,3,Jujuy,0.75,32
2023,3,Jujuy,1.2,1436
2023,3,Jujuy,2.2,1640
2023,3,Jujuy,3.2,3186
2023,3,Jujuy,4.5,2890
2023,3,Jujuy,6.0,5124
2023,3,Jujuy,6.4,2845
2023,3,Jujuy,7.5,10
2023,3,Jujuy,9.0,946
2023,3,Jujuy,10.1,11027
2023,3,Jujuy,12.3,23494
2023,3,Jujuy,16.0,410
2023,3,Jujuy,19.0,4
2023,3,Jujuy,20.5,5048
2023,3,Jujuy,25.1,8
2023,3,Jujuy,27.0,1
2023,3,Jujuy,31.0,279
2023,3,Jujuy,50.1,44326
2023,3,Jujuy,100.1,7991
2023,3,Jujuy,158.0,1
2023,3,Jujuy,180.0,1
2023,3,Jujuy,203.0,1
2023,3,Jujuy,320.0,3954
2023,3,Jujuy,512.0,341
2023,3,Jujuy,520.0,200
2023,3,Jujuy,640.0,120
2023,3,Jujuy,1024.0,8
2023,3,La Pampa,0.256,1613
2023,3,La Pampa,0.375,3
2023,3,La Pampa,0.512,6
2023,3,La Pampa,0.75,62
2023,3,La Pampa,1.0,143
2023,3,La Pampa,1.2,1215
2023,3,La Pampa,2.0,185
2023,3,La Pampa,2.2,3006
2023,3,La Pampa,3.2,6706
2023,3,La Pampa,4.0,2327
2023,3,La Pampa,4.5,2460
2023,3,La Pampa,6.0,2198
2023,3,La Pampa,6.4,31032
2023,3,La Pampa,7.5,516
2023,3,La Pampa,9.0,1562
2023,3,La Pampa,10.1,16160
2023,3,La Pampa,12.0,73
2023,3,La Pampa,12.3,1
2023,3,La Pampa,16.0,5817
2023,3,La Pampa,20.5,8785
2023,3,La Pampa,25.1,64
2023,3,La Pampa,31.0,4020
2023,3,La Pampa,36.0,1
2023,3,La Pampa,41.0,2119
2023,3,La Pampa,50.1,21829
2023,3,La Pampa,61.0,1690
2023,3,La Pampa,81.0,1
2023,3,La Pampa,100.1,4772
2023,3,La Pampa,122.0,1037
2023,3,La Pampa,203.0,1
2023,3,La Pampa,320.0,407
2023,3,La Pampa,512.0,108
2023,3,La Pampa,1024.0,2
2023,3,La Rioja,0.512,9
2023,3,La Rioja,0.75,9
2023,3,La Rioja,1.2,459
2023,3,La Rioja,2.2,8
2023,3,La Rioja,3.2,480
2023,3,La Rioja,4.5,2
2023,3,La Rioja,6.0,173
2023,3,La Rioja,6.4,954
2023,3,La Rioja,9.0,85
2023,3,La Rioja,10.1,1904
2023,3,La Rioja,12.0,22
2023,3,La Rioja,12.3,15552
2023,3,La Rioja,16.0,352
2023,3,La Rioja,20.5,8921
2023,3,La Rioja,25.0,297
2023,3,La Rioja,31.0,4503
2023,3,La Rioja,50.1,36211
2023,3,La Rioja,100.1,10909
2023,3,La Rioja,203.0,137
2023,3,La Rioja,320.0,6123
2023,3,La Rioja,512.0,585
2023,3,La Rioja,1024.0,6
2023,3,Mendoza,0.256,5524
2023,3,Mendoza,0.375,2
2023,3,Mendoza,0.512,86
2023,3,Mendoza,0.75,16
2023,3,Mendoza,1.0,737
2023,3,Mendoza,1.2,2211
2023,3,Mendoza,2.0,1348
2023,3,Mendoza,2.2,3339
2023,3,Mendoza,3.2,4182
2023,3,Mendoza,4.0,10699
2023,3,Mendoza,4.5,1659
2023,3,Mendoza,6.0,1093
2023,3,Mendoza,6.4,13916
2023,3,Mendoza,7.5,15
2023,3,Mendoza,9.0,10780
2023,3,Mendoza,10.0,1279
2023,3,Mendoza,10.1,8868
2023,3,Mendoza,12.3,4670
2023,3,Mendoza,16.0,19102
2023,3,Mendoza,20.5,6864
2023,3,Mendoza,25.0,695
2023,3,Mendoza,25.1,156
2023,3,Mendoza,31.0,53351
2023,3,Mendoza,37.0,2
2023,3,Mendoza,41.0,3
2023,3,Mendoza,46.0,1
2023,3,Mendoza,50.1,111582
2023,3,Mendoza,61.0,1
2023,3,Mendoza,71.0,1
2023,3,Mendoza,91.0,2
2023,3,Mendoza,100.1,26781
2023,3,Mendoza,203.0,119
2023,3,Mendoza,320.0,7701
2023,3,Mendoza,450.0,1
2023,3,Mendoza,512.0,467
2023,3,Mendoza,640.0,758
2023,3,Mendoza,1024.0,11
2023,3,Misiones,0.256,8892
2023,3,Misiones,0.512,47
2023,3,Misiones,0.75,4
2023,3,Misiones,1.2,3302
2023,3,Misiones,2.2,11038
2023,3,Misiones,3.2,4307
2023,3,Misiones,4.0,4
2023,3,Misiones,4.5,1742
2023,3,Misiones,6.0,5157
2023,3,Misiones,6.4,10705
2023,3,Misiones,7.5,2603
2023,3,Misiones,9.0,45
2023,3,Misiones,10.0,4
2023,3,Misiones,10.1,19663
2023,3,Misiones,12.0,4
2023,3,Misiones,12.3,120
2023,3,Misiones,15.0,2
2023,3,Misiones,16.0,2435
2023,3,Misiones,17.0,1
2023,3,Misiones,19.0,1
2023,3,Misiones,20.5,9337
2023,3,Misiones,25.1,8
2023,3,Misiones,31.0,3873
2023,3,Misiones,41.0,71
2023,3,Misiones,46.0,268
2023,3,Misiones,50.1,33775
2023,3,Misiones,61.0,19
2023,3,Misiones,71.0,746
2023,3,Misiones,77.0,785
2023,3,Misiones,100.1,45096
2023,3,Misiones,122.0,494
2023,3,Misiones,203.0,4079
2023,3,Misiones,256.0,186
2023,3,Misiones,320.0,25364
2023,3,Misiones,512.0,1718
2023,3,Misiones,640.0,1062
2023,3,Misiones,1024.0,178
2023,3,Neuquen,0.256,13259
2023,3,Neuquen,0.375,1
2023,3,Neuquen,0.512,62
2023,3,Neuquen,0.75,107
2023,3,Neuquen,1.0,458
2023,3,Neuquen,1.2,523
2023,3,Neuquen,2.2,1677
2023,3,Neuquen,3.2,6552
2023,3,Neuquen,4.0,10737
2023,3,Neuquen,4.5,1423
2023,3,Neuquen,6.0,8320
2023,3,Neuquen,6.4,9049
2023,3,Neuquen,7.5,246
2023,3,Neuquen,9.0,6160
2023,3,Neuquen,10.1,7531
2023,3,Neuquen,12.3,2635
2023,3,Neuquen,15.0,1
2023,3,Neuquen,16.0,4788
2023,3,Neuquen,20.5,4158
2023,3,Neuquen,25.1,59
2023,3,Neuquen,31.0,13970
2023,3,Neuquen,41.0,65
2023,3,Neuquen,50.1,10752
2023,3,Neuquen,61.0,8
2023,3,Neuquen,65.0,4
2023,3,Neuquen,100.1,31212
2023,3,Neuquen,155.0,4
2023,3,Neuquen,256.0,1
2023,3,Neuquen,320.0,26904
2023,3,Neuquen,450.0,1
2023,3,Neuquen,512.0,3308
2023,3,Neuquen,1024.0,298
2023,3,Rio Negro,0.256,14957
2023,3,Rio Negro,0.375,1
2023,3,Rio Negro,0.512,36
2023,3,Rio Negro,0.75,75
2023,3,Rio Negro,1.0,501
2023,3,Rio Negro,1.2,560
2023,3,Rio Negro,2.2,2454
2023,3,Rio Negro,3.2,6028
2023,3,Rio Negro,4.0,7796
2023,3,Rio Negro,4.5,1303
2023,3,Rio Negro,6.0,3058
2023,3,Rio Negro,6.4,8562
2023,3,Rio Negro,9.0,10908
2023,3,Rio Negro,10.0,1
2023,3,Rio Negro,10.1,4105
2023,3,Rio Negro,12.0,18
2023,3,Rio Negro,12.3,3315
2023,3,Rio Negro,16.0,9779
2023,3,Rio Negro,19.0,3
2023,3,Rio Negro,20.5,8067
2023,3,Rio Negro,25.1,11819
2023,3,Rio Negro,31.0,16162
2023,3,Rio Negro,41.0,102
2023,3,Rio Negro,50.1,5897
2023,3,Rio Negro,61.0,184
2023,3,Rio Negro,81.0,152
2023,3,Rio Negro,91.0,9140
2023,3,Rio Negro,100.1,19396
2023,3,Rio Negro,120.0,1
2023,3,Rio Negro,122.0,103
2023,3,Rio Negro,125.0,34
2023,3,Rio Negro,155.0,1
2023,3,Rio Negro,200.0,348
2023,3,Rio Negro,203.0,9
2023,3,Rio Negro,256.0,261
2023,3,Rio Negro,320.0,16736
2023,3,Rio Negro,340.0,84
2023,3,Rio Negro,512.0,1206
2023,3,Rio Negro,540.0,40
2023,3,Rio Negro,600.0,42
2023,3,Rio Negro,945.0,110
2023,3,Rio Negro,1024.0,131
2023,3,Salta,0.256,6799
2023,3,Salta,0.512,41
2023,3,Salta,0.75,74
2023,3,Salta,1.0,1
2023,3,Salta,1.2,1189
2023,3,Salta,2.2,1539
2023,3,Salta,3.2,6267
2023,3,Salta,4.0,8
2023,3,Salta,4.5,8365
2023,3,Salta,6.0,4939
2023,3,Salta,6.4,8187
2023,3,Salta,7.5,330
2023,3,Salta,9.0,6870
2023,3,Salta,10.1,59860
2023,3,Salta,12.3,88
2023,3,Salta,16.0,1687
2023,3,Salta,19.0,4
2023,3,Salta,20.5,2279
2023,3,Salta,25.0,11
2023,3,Salta,25.1,2
2023,3,Salta,28.0,1
2023,3,Salta,31.0,80
2023,3,Salta,41.0,74
2023,3,Salta,50.1,28966
2023,3,Salta,100.1,37144
2023,3,Salta,122.0,357
2023,3,Salta,203.0,1
2023,3,Salta,246.0,98
2023,3,Salta,320.0,28138
2023,3,Salta,450.0,79
2023,3,Salta,512.0,2001
2023,3,Salta,640.0,480
2023,3,Salta,850.0,75
2023,3,Salta,1024.0,199
2023,3,San Juan,0.256,22628
2023,3,San Juan,0.512,21
2023,3,San Juan,0.75,3
2023,3,San Juan,1.0,723
2023,3,San Juan,1.2,1298
2023,3,San Juan,2.2,606
2023,3,San Juan,3.2,4403
2023,3,San Juan,4.0,11509
2023,3,San Juan,4.5,1048
2023,3,San Juan,6.0,242
2023,3,San Juan,6.4,3282
2023,3,San Juan,7.5,86
2023,3,San Juan,9.0,9292
2023,3,San Juan,10.0,9
2023,3,San Juan,10.1,3495
2023,3,San Juan,12.3,935
2023,3,San Juan,16.0,10727
2023,3,San Juan,20.5,902
2023,3,San Juan,25.0,724
2023,3,San Juan,25.1,339
2023,3,San Juan,31.0,10448
2023,3,San Juan,50.1,19331
2023,3,San Juan,61.0,1
2023,3,San Juan,100.1,1142
2023,3,San Juan,320.0,467
2023,3,San Juan,512.0,3
2023,3,San Juan,640.0,66
2023,3,San Luis,0.256,8484
2023,3,San Luis,0.512,59
2023,3,San Luis,0.75,1
2023,3,San Luis,1.0,163
2023,3,San Luis,1.2,465
2023,3,San Luis,2.2,491
2023,3,San Luis,3.2,2773
2023,3,San Luis,4.0,1418
2023,3,San Luis,4.5,1
2023,3,San Luis,6.0,343
2023,3,San Luis,6.4,6372
2023,3,San Luis,7.5,4
2023,3,San Luis,9.0,2622
2023,3,San Luis,10.0,112
2023,3,San Luis,10.1,21080
2023,3,San Luis,12.3,7604
2023,3,San Luis,16.0,1836
2023,3,San Luis,20.5,1486
2023,3,San Luis,25.1,74779
2023,3,San Luis,31.0,137
2023,3,San Luis,41.0,35
2023,3,San Luis,47.0,3
2023,3,San Luis,50.1,4892
2023,3,San Luis,100.1,1244
2023,3,San Luis,320.0,469
2023,3,San Luis,512.0,25
2023,3,San Luis,640.0,275
2023,3,San Luis,1024.0,11743
2023,3,Santa Cruz,0.375,4
2023,3,Santa Cruz,0.512,26
2023,3,Santa Cruz,0.75,20
2023,3,Santa Cruz,1.0,218
2023,3,Santa Cruz,1.2,6504
2023,3,Santa Cruz,2.2,1795
2023,3,Santa Cruz,3.2,2534
2023,3,Santa Cruz,4.0,2001
2023,3,Santa Cruz,4.5,479
2023,3,Santa Cruz,6.0,1839
2023,3,Santa Cruz,6.4,1964
2023,3,Santa Cruz,7.5,1
2023,3,Santa Cruz,9.0,2324
2023,3,Santa Cruz,10.0,6
2023,3,Santa Cruz,10.1,8522
2023,3,Santa Cruz,12.3,1494
2023,3,Santa Cruz,16.0,4271
2023,3,Santa Cruz,19.0,725
2023,3,Santa Cruz,20.5,3075
2023,3,Santa Cruz,25.0,39
2023,3,Santa Cruz,25.1,1454
2023,3,Santa Cruz,31.0,2157
2023,3,Santa Cruz,36.0,516
2023,3,Santa Cruz,41.0,12
2023,3,Santa Cruz,50.1,5419
2023,3,Santa Cruz,77.0,166
2023,3,Santa Cruz,100.1,422
2023,3,Santa Fe,0.256,17806
2023,3,Santa Fe,0.375,32
2023,3,Santa Fe,0.512,335
2023,3,Santa Fe,0.75,101
2023,3,Santa Fe,1.0,5
2023,3,Santa Fe,1.2,7169
2023,3,Santa Fe,2.2,6232
2023,3,Santa Fe,6.7,521
2023,3,Santa Fe,3.2,25331
2023,3,Santa Fe,4.0,172
2023,3,Santa Fe,4.5,5288
2023,3,Santa Fe,6.0,20053
2023,3,Santa Fe,6.4,28300
2023,3,Santa Fe,7.5,5844
2023,3,Santa Fe,9.0,11566
2023,3,Santa Fe,10.0,1440
2023,3,Santa Fe,10.1,149861
2023,3,Santa Fe,12.3,1123
2023,3,Santa Fe,14.0,75
2023,3,Santa Fe,16.0,22896
2023,3,Santa Fe,17.0,33
2023,3,Santa Fe,19.0,8
2023,3,Santa Fe,20.5,41354
2023,3,Santa Fe,25.0,39
2023,3,Santa Fe,25.1,7925
2023,3,Santa Fe,31.0,12512
2023,3,Santa Fe,36.0,58
2023,3,Santa Fe,37.0,18
2023,3,Santa Fe,39.0,2
2023,3,Santa Fe,41.0,2015
2023,3,Santa Fe,50.1,157880
2023,3,Santa Fe,50.25,4
2023,3,Santa Fe,61.0,303
2023,3,Santa Fe,77.0,51
2023,3,Santa Fe,81.0,3422
2023,3,Santa Fe,97.0,1
2023,3,Santa Fe,100.0,30
2023,3,Santa Fe,100.1,198040
2023,3,Santa Fe,122.0,852
2023,3,Santa Fe,145.0,1
2023,3,Santa Fe,155.0,1499
2023,3,Santa Fe,203.0,9810
2023,3,Santa Fe,256.0,492
2023,3,Santa Fe,320.0,143541
2023,3,Santa Fe,450.0,2041
2023,3,Santa Fe,473.0,1
2023,3,Santa Fe,512.0,10896
2023,3,Santa Fe,640.0,2582
2023,3,Santa Fe,768.0,1
2023,3,Santa Fe,850.0,14
2023,3,Santa Fe,1024.0,777
2023,3,Santiago Del Estero,0.256,950
2023,3,Santiago Del Estero,0.375,2
